Label,Num,Adjectives
N,-1,laputan
N,-1,airy
N,-1,impractical
N,-1,windy
N,-1,visionary
N,-1,puzzling
N,-1,oracular
N,-1,enigmatical
N,-1,enigmatic
N,-1,advanced
N,-1,innovative
N,-1,forward-looking
N,-1,modern
N,-1,introverted
N,-1,introspective
N,-1,self-examining
N,-1,high-risk
N,-1,risky
N,-1,bad
N,-1,notional
N,-1,speculative
N,-1,moony
N,-1,lackadaisical
N,-1,woolgathering
N,-1,dreamy
N,-1,perceptive
N,-1,adventurous
N,-1,adventuresome
N,-1,mystic
N,-1,mysterious
N,-1,mystical
N,-1,prophetical
N,-1,prophetic
E,-1,vivacious
E,-1,vibrant
E,-1,magnetic
E,-1,charismatic
E,-1,gumptious
E,-1,industrious
E,-1,up-and-coming
E,-1,energetic
E,-1,extroverted
E,-1,forthcoming
E,-1,outgoing
E,-1,adventurous
E,-1,adventuresome
E,-1,affable
E,-1,genial
E,-1,amiable
E,-1,cordial
E,-1,lively
E,-1,brisk
E,-1,alert
E,-1,racy
E,-1,convinced
E,-1,confident
E,-1,positive
E,-1,sociable
E,-1,exuberant
E,-1,extravagant
E,-1,excessive
E,-1,high-spirited
E,-1,ebullient
S,-1,perceptive
S,-1,pragmatic
S,-1,pragmatical
S,-1,matter-of-fact
S,-1,earthy
S,-1,down-to-earth
S,-1,observing
S,-1,observant
S,-1,law-abiding
S,-1,discerning
S,-1,discreet
S,-1,apprehensive
S,-1,methodical
S,-1,analytical
S,-1,analytic
S,-1,witty
S,-1,resourceful
S,-1,focused
S,-1,focussed
P,-1,adaptable
P,-1,perceptive
P,-1,nimble
P,-1,quick
P,-1,spry
P,-1,agile
P,-1,resourceful
P,-1,open-minded
P,-1,flexile
P,-1,flexible
P,-1,elastic
P,-1,spontaneous
P,-1,ad-lib
P,-1,unwritten
P,-1,self-generated
P,-1,lively
P,-1,resilient
P,-1,live
P,-1,bouncy
P,-1,funny
P,-1,queer
P,-1,curious
P,-1,odd
P,-1,peculiar
P,-1,pragmatic
P,-1,pragmatical
P,-1,matter-of-fact
T,-1,detached
T,-1,uninvolved
T,-1,degage
T,-1,isolated
T,-1,analytical
T,-1,analytic
T,-1,intellectual
T,-1,cerebral
T,-1,noetic
T,-1,rational
T,-1,efficient
T,-1,effective
T,-1,impartial
T,-1,unprejudiced
T,-1,cold-eyed
T,-1,dispassionate
T,-1,taxonomic
T,-1,taxonomical
T,-1,systematic
T,-1,pragmatic
T,-1,pragmatical
T,-1,matter-of-fact
F,-1,empathetic
F,-1,empathic
F,-1,soulful
F,-1,compassionate
F,-1,vulnerable
F,-1,authentic
F,-1,bona_fide
F,-1,reliable
F,-1,unquestionable
F,-1,solemn
F,-1,sincere
F,-1,earnest
F,-1,sensitive
F,-1,sore
F,-1,raw
F,-1,tender
F,-1,introverted
F,-1,introspective
F,-1,self-examining
F,-1,dear
F,-1,heartfelt
F,-1,devout
I-Low,-2,unreserved
I-Low,-2,extrospective
I-Low,-2,insensible
I-Low,-2,insensitive
I-Low,-2,confident
I-Low,-2,rugged
I-Low,-2,nonreflective
I-Low,-2,unperceptive
I-Low,-2,public
J-Low,-2,synthetic
J-Low,-2,imprecise
J-Low,-2,unsystematic
J-Low,-2,noncomprehensive
J-Low,-2,unstructured
N-Low,-2,extrospective
N-Low,-2,unperceptive
N-Low,-2,unadventurous
N-Low,-2,unprophetic
E-Low,-2,lethargic
E-Low,-2,incoming
E-Low,-2,unadventurous
E-Low,-2,dull
E-Low,-2,diffident
E-Low,-2,unsociable
S-Low,-2,unperceptive
S-Low,-2,undiscerning
S-Low,-2,synthetic
S-Low,-2,unfocused
P-Low,-2,unadaptable
P-Low,-2,unperceptive
P-Low,-2,uncompromising
P-Low,-2,inflexible
P-Low,-2,induced
P-Low,-2,incurious
T-Low,-2,attached
T-Low,-2,synthetic
T-Low,-2,emotional
T-Low,-2,irrational
T-Low,-2,inefficient
T-Low,-2,prejudiced
T-Low,-2,partial
T-Low,-2,unsystematic
F-Low,-2,uncompassionate
F-Low,-2,invulnerable
F-Low,-2,insincere
F-Low,-2,tough
F-Low,-2,extrospective
I-Low,-2,unreasonable
I-Low,-2,bold
I-Low,-2,certain
I-Low,-2,sure
I-Low,-2,robust
I-Low,-2,common
J-Low,-2,inaccurate
J-Low,-2,inexact
J-Low,-2,leaky
J-Low,-2,loose
J-Low,-2,indulgent
J-Low,-2,segregated
J-Low,-2,nonintegrated
J-Low,-2,incomplete
N-Low,-2,practical
N-Low,-2,nonmodern
N-Low,-2,unregretful
N-Low,-2,good
N-Low,-2,moonless
E-Low,-2,nonmagnetic
E-Low,-2,antimagnetic
E-Low,-2,geographic
E-Low,-2,introspective
E-Low,-2,unalert
E-Low,-2,unconvinced
E-Low,-2,neutral
E-Low,-2,negative
S-Low,-2,indiscreet
P-Low,-2,inelastic
P-Low,-2,written
P-Low,-2,dull
P-Low,-2,dead
P-Low,-2,recorded
P-Low,-2,even
T-Low,-2,involved
T-Low,-2,nonintellectual
T-Low,-2,ineffective
F-Low,-2,undependable
F-Low,-2,unreliable
F-Low,-2,questionable
F-Low,-2,insensible
F-Low,-2,insensitive
F-Low,-2,cooked
