Label,Num,Adjectives
T,-1,matter-of-fact
T,-1,pragmatical
T,-1,pragmatic
T,-1,detached
T,-1,uninvolved
T,-1,degage
T,-1,isolated
T,-1,intellectual
T,-1,rational
T,-1,noetic
T,-1,methodical
T,-1,reserved
T,-1,coherent
T,-1,consistent
T,-1,logical
T,-1,legitimate
T,-1,taxonomic
T,-1,systematic
T,-1,taxonomical
T,-1,reticent
T,-1,unemotional
T,-1,restrained
T,-1,calculating
T,-1,shrewd
T,-1,scheming
T,-1,conniving
T,-1,calculative
F,-1,empathic
F,-1,empathetic
F,-1,compassionate
F,-1,earnest
F,-1,solemn
F,-1,sincere
F,-1,vulnerable
F,-1,introverted
F,-1,introspective
F,-1,self-examining
F,-1,collaborative
F,-1,bathetic
F,-1,hokey
F,-1,sentimental
F,-1,maudlin
F,-1,drippy
F,-1,symmetrical
F,-1,proportionate
F,-1,harmonious
I-Low,-2,insensible
I-Low,-2,insensitive
I-Low,-2,nonreflective
I-Low,-2,extrospective
I-Low,-2,noisy
I-Low,-2,active
I-Low,-2,unquiet
I-Low,-2,unperceptive
I-Low,-2,thoughtless
I-Low,-2,heedless
I-Low,-2,rugged
J-Low,-2,unfastidious
J-Low,-2,synthetic
J-Low,-2,unsystematic
J-Low,-2,imprecise
J-Low,-2,unstructured
N-Low,-2,concentric
N-Low,-2,endemic
N-Low,-2,provincial
E-Low,-2,incoming
E-Low,-2,unsociable
E-Low,-2,dull
E-Low,-2,lyric
E-Low,-2,undramatic
S-Low,-2,unperceptive
S-Low,-2,undiscerning
P-Low,-2,unadaptable
P-Low,-2,induced
P-Low,-2,conventional
P-Low,-2,uncompromising
P-Low,-2,inflexible
P-Low,-2,unperceptive
T-Low,-2,synthetic
T-Low,-2,attached
T-Low,-2,irrational
T-Low,-2,unreserved
T-Low,-2,incoherent
T-Low,-2,illogical
T-Low,-2,unsystematic
T-Low,-2,emotional
F-Low,-2,uncompassionate
F-Low,-2,insincere
F-Low,-2,invulnerable
F-Low,-2,extrospective
F-Low,-2,inharmonious
I-Low,-2,unreasonable
I-Low,-2,unrestrained
I-Low,-2,robust
J-Low,-2,inaccurate
J-Low,-2,inexact
J-Low,-2,nonintegrated
J-Low,-2,segregated
N-Low,-2,practical
N-Low,-2,nonmodern
N-Low,-2,unregretful
N-Low,-2,good
E-Low,-2,introspective
E-Low,-2,antimagnetic
E-Low,-2,geographic
E-Low,-2,nonmagnetic
E-Low,-2,unalert
S-Low,-2,indiscreet
S-Low,-2,loose
S-Low,-2,leaky
S-Low,-2,indulgent
P-Low,-2,written
P-Low,-2,proper
P-Low,-2,lawful
P-Low,-2,inelastic
T-Low,-2,involved
T-Low,-2,nonintellectual
T-Low,-2,unreproducible
T-Low,-2,inconsistent
T-Low,-2,illegitimate
T-Low,-2,unrestrained
F-Low,-2,asymmetrical
F-Low,-2,disproportionate
