Label,Num,Adjectives
N-High,4,intense
N-High,5,sensitive
N-High,6,reactive
N-High,7,defensive
N-High,8,impulsive
N-High,9,self-destructive
N-High,10,introspective
N-High,11,vulnerable
N-High,12,emotionally
N-High,13,high-strung
N-High,14,intense
N-High,15,sensitive
N-High,16,reactive
N-High,17,defensive
N-High,18,impulsive
N-High,19,self-destructive
N-High,20,introspective
E-Low,-1,cautious
E-Low,-1,conservative
E-Low,-1,meditative
E-Low,-1,musing
E-Low,-1,contemplative
E-Low,-1,broody
E-Low,-1,brooding
E-Low,-1,introspective
E-Low,-1,introverted
E-Low,-1,self-examining
E-Low,-1,quiet
E-Low,-1,restrained
E-Low,-1,hushed
E-Low,-1,perceptive
E-Low,-1,reserved
E-Low,-1,nonsocial
E-Low,-1,lonely
E-Low,-1,lone
E-Low,-1,solitary
E-Low,-1,nongregarious
E-Low,-1,poised
E-Low,-1,equanimous
E-Low,-1,collected
E-Low,-1,self-collected
E-Low,-1,self-contained
C-High,-1,disciplined
C-High,-1,effective
C-High,-1,efficient
C-High,-1,proactive
C-High,-1,unionized
C-High,-1,organised
C-High,-1,organized
C-High,-1,creditworthy
C-High,-1,responsible
C-High,-1,responsible_for
C-High,-1,motivated
C-High,-1,resourceful
C-High,-1,pragmatic
C-High,-1,pragmatical
C-High,-1,matter-of-fact
C-High,-1,accountable
O-Low,-1,cautious
O-Low,-1,button-down
O-Low,-1,conservative
O-Low,-1,traditional
O-Low,-1,colonised
O-Low,-1,colonized
O-Low,-1,settled
O-Low,-1,patriotic
O-Low,-1,firm
O-Low,-1,loyal
O-Low,-1,predictable
O-Low,-1,established
O-Low,-1,conventional
O-Low,-1,effected
O-Low,-1,accomplished
O-Low,-1,constituted
O-Low,-1,stiff
O-Low,-1,steadfast
O-Low,-1,unbendable
O-Low,-1,steady
O-Low,-1,traditionalist
O-Low,-1,hidebound
A-Low,-1,intense
A-Low,-1,vivid
A-Low,-1,acute
A-Low,-1,cautious
A-Low,-1,conservative
A-Low,-1,self-asserting
A-Low,-1,assertive
A-Low,-1,self-assertive
A-Low,-1,analytic
A-Low,-1,analytical
A-Low,-1,lineal
A-Low,-1,unmediated
A-Low,-1,direct
A-Low,-1,lively
A-Low,-1,bouncy
A-Low,-1,live
A-Low,-1,resilient
A-Low,-1,inquisitive
A-Low,-1,wondering
A-Low,-1,questioning
A-Low,-1,speculative
A-Low,-1,critical
A-Low,-1,vital
A-Low,-1,blunt
A-Low,-1,candid
A-Low,-1,forthright
E-High,-1,vivacious
E-High,-1,vibrant
E-High,-1,charismatic
E-High,-1,magnetic
E-High,-1,outgoing
E-High,-1,extroverted
E-High,-1,forthcoming
E-High,-1,sparkling
E-High,-1,bubbling
E-High,-1,effervescent
E-High,-1,positive
E-High,-1,convinced
E-High,-1,confident
E-High,-1,adventurous
E-High,-1,adventuresome
E-High,-1,up-and-coming
E-High,-1,industrious
E-High,-1,gumptious
E-High,-1,energetic
E-High,-1,robustious
E-High,-1,boisterous
E-High,-1,unruly
E-High,-1,rumbustious
E-High,-1,rambunctious
E-High,-1,amiable
E-High,-1,affable
E-High,-1,genial
E-High,-1,cordial
E-High,-1,extravagant
E-High,-1,high-spirited
E-High,-1,exuberant
E-High,-1,ebullient
E-High,-1,excessive
O-High,-1,forward-looking
O-High,-1,advanced
O-High,-1,innovative
O-High,-1,modern
O-High,-1,airy
O-High,-1,windy
O-High,-1,visionary
O-High,-1,impractical
O-High,-1,laputan
O-High,-1,enthusiastic
O-High,-1,creative
O-High,-1,originative
O-High,-1,odd
O-High,-1,peculiar
O-High,-1,queer
O-High,-1,funny
O-High,-1,curious
O-High,-1,open-minded
O-High,-1,inventive
O-High,-1,imaginative
O-High,-1,inquisitive
O-High,-1,wondering
O-High,-1,questioning
O-High,-1,speculative
O-High,-1,adventurous
O-High,-1,adventuresome
O-High,-1,philosophic
O-High,-1,philosophical
A-High,-1,amiable
A-High,-1,affable
A-High,-1,genial
A-High,-1,cordial
A-High,-1,empathetic
A-High,-1,empathic
A-High,-1,compassionate
A-High,-1,conjunct
A-High,-1,concerted
A-High,-1,cooperative
A-High,-1,conjunctive
A-High,-1,soft
A-High,-1,aristocratic
A-High,-1,gentle
A-High,-1,caring
A-High,-1,sincere
A-High,-1,earnest
A-High,-1,solemn
A-High,-1,understanding
A-High,-1,supportive
A-High,-1,charitable
A-High,-1,kindly
A-High,-1,benevolent
A-High,-1,sympathetic
N-Low,-1,composed
N-Low,-1,poised
N-Low,-1,equanimous
N-Low,-1,collected
N-Low,-1,self-collected
N-Low,-1,self-contained
N-Low,-1,tranquil
N-Low,-1,serene
N-Low,-1,calm
N-Low,-1,unagitated
N-Low,-1,meditative
N-Low,-1,musing
N-Low,-1,contemplative
N-Low,-1,broody
N-Low,-1,brooding
N-Low,-1,lively
N-Low,-1,bouncy
N-Low,-1,live
N-Low,-1,resilient
N-Low,-1,peaceable
N-Low,-1,peaceful
N-Low,-1,passive
N-Low,-1,stabilising
N-Low,-1,stabilizing
C-Low,-1,impulsive
C-Low,-1,madcap
C-Low,-1,tearaway
C-Low,-1,hotheaded
C-Low,-1,impetuous
C-Low,-1,disorganised
C-Low,-1,disorganized
C-Low,-1,delirious
C-Low,-1,frenzied
C-Low,-1,frenetic
C-Low,-1,frantic
C-Low,-1,phrenetic
C-Low,-1,head-in-the-clouds
C-Low,-1,flighty
C-Low,-1,scatterbrained
C-Low,-1,skittish
C-Low,-1,flyaway
C-Low,-1,heedless
C-Low,-1,foolhardy
C-Low,-1,reckless
C-Low,-1,heady
C-Low,-1,rash
C-Low,-1,ad-lib
C-Low,-1,unwritten
C-Low,-1,self-generated
C-Low,-1,spontaneous
C-Low,-1,unpredictable
C-Low,-1,irregular
C-Low,-1,disorderly
C-Low,-1,helter-skelter
C-Low,-1,chaotic
N-High,-1,vulnerable
N-High,-1,edgy
N-High,-1,jittery
N-High,-1,highly_strung
N-High,-1,jumpy
N-High,-1,high-strung
N-High,-1,intense
N-High,-1,vivid
N-High,-1,acute
N-High,-1,sensible
N-High,-1,sensitive
N-High,-1,responsive
N-High,-1,reactive
N-High,-1,defensive
N-High,-1,justificatory
N-High,-1,justificative
N-High,-1,driving
N-High,-1,impulsive
N-High,-1,unprompted
N-High,-1,self-destructive
N-High,-1,suicidal
N-High,-1,introspective
N-High,-1,introverted
N-High,-1,self-examining
E-High,-2,incautious
E-High,-2,nonreflective
E-High,-2,extrospective
E-High,-2,noisy
E-High,-2,unquiet
E-High,-2,active
E-High,-2,unperceptive
E-High,-2,unreserved
C-Low,-2,inefficient
C-Low,-2,retroactive
C-Low,-2,unorganized
C-Low,-2,disorganized
C-Low,-2,irresponsible
C-Low,-2,unmotivated
O-High,-2,liberal
O-High,-2,nontraditional
O-High,-2,unsettled
O-High,-2,unpatriotic
O-High,-2,disloyal
O-High,-2,unpredictable
O-High,-2,nuclear
O-High,-2,unconventional
O-High,-2,unestablished
A-High,-2,mild
A-High,-2,incautious
A-High,-2,unassertive
A-High,-2,synthetic
A-High,-2,inverse
A-High,-2,alternating
A-High,-2,retrograde
A-High,-2,collateral
A-High,-2,indirect
A-High,-2,uncritical
A-High,-2,noncritical
E-Low,-2,incoming
E-Low,-2,still
E-Low,-2,noneffervescent
E-Low,-2,diffident
E-Low,-2,unadventurous
E-Low,-2,lethargic
O-Low,-2,unenthusiastic
O-Low,-2,uncreative
O-Low,-2,incurious
O-Low,-2,unadventurous
A-Low,-2,uncompassionate
A-Low,-2,uncooperative
A-Low,-2,insincere
A-Low,-2,unsupportive
N-High,-2,discomposed
N-High,-2,nonreflective
N-High,-2,unpeaceful
C-High,-2,organized
C-High,-2,induced
C-High,-2,predictable
N-Low,-2,invulnerable
N-Low,-2,mild
N-Low,-2,insensible
N-Low,-2,insensitive
N-Low,-2,unreactive
N-Low,-2,offensive
N-Low,-2,extrospective
E-High,-2,liberal
E-High,-2,unrestrained
E-High,-2,uncollected
E-High,-2,ungathered
C-Low,-2,ineffective
C-Low,-2,ionized
O-High,-2,incautious
O-High,-2,impotent
O-High,-2,unsteady
A-High,-2,obtuse
A-High,-2,chronic
A-High,-2,liberal
A-High,-2,dull
A-High,-2,dead
A-High,-2,recorded
E-Low,-2,geographic
E-Low,-2,antimagnetic
E-Low,-2,nonmagnetic
E-Low,-2,introspective
E-Low,-2,neutral
E-Low,-2,negative
E-Low,-2,unconvinced
O-Low,-2,nonmodern
O-Low,-2,practical
O-Low,-2,even
A-Low,-2,disjunct
A-Low,-2,disjunctive
A-Low,-2,hard
A-Low,-2,loud
A-Low,-2,forte
A-Low,-2,unvoiced
A-Low,-2,hardened
A-Low,-2,uncharitable
A-Low,-2,unsympathetic
N-High,-2,uncollected
N-High,-2,ungathered
N-High,-2,stormy
N-High,-2,agitated
N-High,-2,dull
N-High,-2,dead
N-High,-2,recorded
N-High,-2,active
C-High,-2,heedful
C-High,-2,written
C-High,-2,regular
C-High,-2,orderly
N-Low,-2,smooth
N-Low,-2,obtuse
N-Low,-2,chronic
N-Low,-2,unreasonable
N-Low,-2,unresponsive
